group,subject,date,team,round,RT,Report,stage,ID.number,PlayerNo,Condition,HighEffort,LowEffort,Order,ShortPartnership,LongPartnership,Double,Age,Gender,H.Hexaco,E.Hexaco,X.Hexaco,A.Hexaco,C.Hexaco,O.Hexaco,SoMi,Study,Continent
41,2,2018_6_28_12_33_44,4,11,8.08,4,2,22264,Second Mover,Collaborative,1,0,Regular,1,0,1,24,0,3.9,3.1,4.9,5,3.2,4.5,2.8333333333333335,Economics,Asia
41,7,2018_6_28_12_33_29,4,11,6.15,4,1,15894,First Mover,Collaborative,1,0,Regular,1,0,1,23,0,3.8,3.1,5.6,4.8,4.8,4.9,2.5,Psychology,Other
41,1,2018_6_28_12_33_57,1,12,4.28,6,1,15830,First Mover,Collaborative,1,0,Regular,1,0,1,23,1,4.5,4.6,4,3.2,4.5,4.2,3,Psychology,Asia
41,4,2018_6_28_12_34_7,1,12,2.23,6,2,22286,Second Mover,Collaborative,1,0,Regular,1,0,1,22,0,4.9,4.8,4.3,4.2,4.8,4.9,3,Economics,Asia
41,3,2018_6_28_12_34_22,2,12,7.61,3,1,19882,First Mover,Collaborative,1,0,Regular,1,0,0,22,1,4.4,3.7,3.8,4.4,4.3,4.6,2,Economics,Asia
41,6,2018_6_28_12_34_36,2,12,6.89,2,2,22015,Second Mover,Collaborative,1,0,Regular,1,0,0,23,1,1,1,1,1,1,1,1,Economics,Asia
41,5,2018_6_28_12_33_36,3,12,7.03,6,1,22435,First Mover,Collaborative,1,0,Regular,1,0,1,23,0,3.8,4.4,4.6,4.4,4.3,5,2.5833333333333335,Economics,Asia
41,8,2018_6_28_12_33_46,3,12,5.32,6,2,22386,Second Mover,Collaborative,1,0,Regular,1,0,1,34,0,5.2,4.4,4.8,4.2,5,4.4,2.75,Other,Europe
41,2,2018_6_28_12_34_17,4,12,10.4,2,2,22264,Second Mover,Collaborative,1,0,Regular,1,0,0,24,0,3.9,3.1,4.9,5,3.2,4.5,2.8333333333333335,Economics,Asia
41,7,2018_6_28_12_33_59,4,12,2,1,1,15894,First Mover,Collaborative,1,0,Regular,1,0,0,23,0,3.8,3.1,5.6,4.8,4.8,4.9,2.5,Psychology,Other
41,1,2018_6_28_12_35_28,1,13,7.31,6,1,15830,First Mover,Collaborative,1,0,Regular,1,0,0,23,1,4.5,4.6,4,3.2,4.5,4.2,3,Psychology,Asia
41,2,2018_6_28_12_35_41,1,13,6.76,2,2,22264,Second Mover,Collaborative,1,0,Regular,1,0,0,24,0,3.9,3.1,4.9,5,3.2,4.5,2.8333333333333335,Economics,Asia
41,3,2018_6_28_12_35_29,2,13,2.89,6,1,19882,First Mover,Collaborative,1,0,Regular,1,0,1,22,1,4.4,3.7,3.8,4.4,4.3,4.6,2,Economics,Asia
41,4,2018_6_28_12_35_45,2,13,5.11,6,2,22286,Second Mover,Collaborative,1,0,Regular,1,0,1,22,0,4.9,4.8,4.3,4.2,4.8,4.9,3,Economics,Asia
41,5,2018_6_28_12_35_29,3,13,6.84,3,1,22435,First Mover,Collaborative,1,0,Regular,1,0,1,23,0,3.8,4.4,4.6,4.4,4.3,5,2.5833333333333335,Economics,Asia
41,6,2018_6_28_12_35_42,3,13,7.04,3,2,22015,Second Mover,Collaborative,1,0,Regular,1,0,1,23,1,1,1,1,1,1,1,1,Economics,Asia
41,7,2018_6_28_12_35_20,4,13,5.54,4,1,15894,First Mover,Collaborative,1,0,Regular,1,0,1,23,0,3.8,3.1,5.6,4.8,4.8,4.9,2.5,Psychology,Other
41,8,2018_6_28_12_35_33,4,13,6.53,4,2,22386,Second Mover,Collaborative,1,0,Regular,1,0,1,34,0,5.2,4.4,4.8,4.2,5,4.4,2.75,Other,Europe
41,1,2018_6_28_12_36_2,1,14,5.92,5,1,15830,First Mover,Collaborative,1,0,Regular,1,0,0,23,1,4.5,4.6,4,3.2,4.5,4.2,3,Psychology,Asia
41,2,2018_6_28_12_36_14,1,14,6.78,2,2,22264,Second Mover,Collaborative,1,0,Regular,1,0,0,24,0,3.9,3.1,4.9,5,3.2,4.5,2.8333333333333335,Economics,Asia
41,3,2018_6_28_12_35_58,2,14,2.61,6,1,19882,First Mover,Collaborative,1,0,Regular,1,0,0,22,1,4.4,3.7,3.8,4.4,4.3,4.6,2,Economics,Asia
41,4,2018_6_28_12_36_18,2,14,11.47,1,2,22286,Second Mover,Collaborative,1,0,Regular,1,0,0,22,0,4.9,4.8,4.3,4.2,4.8,4.9,3,Economics,Asia
41,5,2018_6_28_12_36_0,3,14,3.39,5,1,22435,First Mover,Collaborative,1,0,Regular,1,0,0,23,0,3.8,4.4,4.6,4.4,4.3,5,2.5833333333333335,Economics,Asia
41,6,2018_6_28_12_36_11,3,14,5.82,3,2,22015,Second Mover,Collaborative,1,0,Regular,1,0,0,23,1,1,1,1,1,1,1,1,Economics,Asia
41,7,2018_6_28_12_35_48,4,14,2.93,6,1,15894,First Mover,Collaborative,1,0,Regular,1,0,0,23,0,3.8,3.1,5.6,4.8,4.8,4.9,2.5,Psychology,Other
41,8,2018_6_28_12_36_6,4,14,9.59,4,2,22386,Second Mover,Collaborative,1,0,Regular,1,0,0,34,0,5.2,4.4,4.8,4.2,5,4.4,2.75,Other,Europe
41,1,2018_6_28_12_36_31,1,15,5.87,4,1,15830,First Mover,Collaborative,1,0,Regular,1,0,0,23,1,4.5,4.6,4,3.2,4.5,4.2,3,Psychology,Asia
41,2,2018_6_28_12_36_48,1,15,11.22,5,2,22264,Second Mover,Collaborative,1,0,Regular,1,0,0,24,0,3.9,3.1,4.9,5,3.2,4.5,2.8333333333333335,Economics,Asia
41,3,2018_6_28_12_36_45,2,15,3.03,6,1,19882,First Mover,Collaborative,1,0,Regular,1,0,1,22,1,4.4,3.7,3.8,4.4,4.3,4.6,2,Economics,Asia
41,4,2018_6_28_12_37_6,2,15,13.65,6,2,22286,Second Mover,Collaborative,1,0,Regular,1,0,1,22,0,4.9,4.8,4.3,4.2,4.8,4.9,3,Economics,Asia
41,5,2018_6_28_12_36_30,3,15,7.24,1,1,22435,First Mover,Collaborative,1,0,Regular,1,0,1,23,0,3.8,4.4,4.6,4.4,4.3,5,2.5833333333333335,Economics,Asia
41,6,2018_6_28_12_36_43,3,15,6.61,1,2,22015,Second Mover,Collaborative,1,0,Regular,1,0,1,23,1,1,1,1,1,1,1,1,Economics,Asia
41,7,2018_6_28_12_36_25,4,15,4.13,6,1,15894,First Mover,Collaborative,1,0,Regular,1,0,1,23,0,3.8,3.1,5.6,4.8,4.8,4.9,2.5,Psychology,Other
41,8,2018_6_28_12_36_41,4,15,4.28,6,2,22386,Second Mover,Collaborative,1,0,Regular,1,0,1,34,0,5.2,4.4,4.8,4.2,5,4.4,2.75,Other,Europe
41,1,2018_6_28_12_37_55,1,16,7.69,2,1,15830,First Mover,Collaborative,1,0,Regular,1,0,0,23,1,4.5,4.6,4,3.2,4.5,4.2,3,Psychology,Asia
41,8,2018_6_28_12_38_9,1,16,5.67,4,2,22386,Second Mover,Collaborative,1,0,Regular,1,0,0,34,0,5.2,4.4,4.8,4.2,5,4.4,2.75,Other,Europe
41,2,2018_6_28_12_38_11,2,16,6.94,5,2,22264,Second Mover,Collaborative,1,0,Regular,1,0,0,24,0,3.9,3.1,4.9,5,3.2,4.5,2.8333333333333335,Economics,Asia
41,3,2018_6_28_12_37_57,2,16,2.98,6,1,19882,First Mover,Collaborative,1,0,Regular,1,0,0,22,1,4.4,3.7,3.8,4.4,4.3,4.6,2,Economics,Asia
41,4,2018_6_28_12_38_18,3,16,8.7,4,2,22286,Second Mover,Collaborative,1,0,Regular,1,0,0,22,0,4.9,4.8,4.3,4.2,4.8,4.9,3,Economics,Asia
41,5,2018_6_28_12_38_4,3,16,8.83,2,1,22435,First Mover,Collaborative,1,0,Regular,1,0,0,23,0,3.8,4.4,4.6,4.4,4.3,5,2.5833333333333335,Economics,Asia
41,6,2018_6_28_12_38_2,4,16,6.62,1,2,22015,Second Mover,Collaborative,1,0,Regular,1,0,0,23,1,1,1,1,1,1,1,1,Economics,Asia
41,7,2018_6_28_12_37_47,4,16,2.57,2,1,15894,First Mover,Collaborative,1,0,Regular,1,0,0,23,0,3.8,3.1,5.6,4.8,4.8,4.9,2.5,Psychology,Other
41,1,2018_6_28_12_38_29,1,17,6.87,6,1,15830,First Mover,Collaborative,1,0,Regular,1,0,0,23,1,4.5,4.6,4,3.2,4.5,4.2,3,Psychology,Asia
41,8,2018_6_28_12_38_41,1,17,4.58,5,2,22386,Second Mover,Collaborative,1,0,Regular,1,0,0,34,0,5.2,4.4,4.8,4.2,5,4.4,2.75,Other,Europe
41,2,2018_6_28_12_38_59,2,17,16.82,1,2,22264,Second Mover,Collaborative,1,0,Regular,1,0,0,24,0,3.9,3.1,4.9,5,3.2,4.5,2.8333333333333335,Economics,Asia
41,3,2018_6_28_12_38_35,2,17,10.66,5,1,19882,First Mover,Collaborative,1,0,Regular,1,0,0,22,1,4.4,3.7,3.8,4.4,4.3,4.6,2,Economics,Asia
41,4,2018_6_28_12_38_48,3,17,2.14,4,2,22286,Second Mover,Collaborative,1,0,Regular,1,0,0,22,0,4.9,4.8,4.3,4.2,4.8,4.9,3,Economics,Asia
41,5,2018_6_28_12_38_39,3,17,4.39,2,1,22435,First Mover,Collaborative,1,0,Regular,1,0,0,23,0,3.8,4.4,4.6,4.4,4.3,5,2.5833333333333335,Economics,Asia
41,6,2018_6_28_12_38_28,4,17,6.49,1,2,22015,Second Mover,Collaborative,1,0,Regular,1,0,0,23,1,1,1,1,1,1,1,1,Economics,Asia
41,7,2018_6_28_12_38_16,4,17,2.41,6,1,15894,First Mover,Collaborative,1,0,Regular,1,0,0,23,0,3.8,3.1,5.6,4.8,4.8,4.9,2.5,Psychology,Other
41,1,2018_6_28_12_38_58,1,18,5.62,1,1,15830,First Mover,Collaborative,1,0,Regular,1,0,1,23,1,4.5,4.6,4,3.2,4.5,4.2,3,Psychology,Asia
41,8,2018_6_28_12_39_9,1,18,4,1,2,22386,Second Mover,Collaborative,1,0,Regular,1,0,1,34,0,5.2,4.4,4.8,4.2,5,4.4,2.75,Other,Europe
41,2,2018_6_28_12_39_41,2,18,11.25,3,2,22264,Second Mover,Collaborative,1,0,Regular,1,0,0,24,0,3.9,3.1,4.9,5,3.2,4.5,2.8333333333333335,Economics,Asia
41,3,2018_6_28_12_39_26,2,18,2.8,6,1,19882,First Mover,Collaborative,1,0,Regular,1,0,0,22,1,4.4,3.7,3.8,4.4,4.3,4.6,2,Economics,Asia
41,4,2018_6_28_12_39_27,3,18,4.22,6,2,22286,Second Mover,Collaborative,1,0,Regular,1,0,1,22,0,4.9,4.8,4.3,4.2,4.8,4.9,3,Economics,Asia
41,5,2018_6_28_12_39_16,3,18,3.44,6,1,22435,First Mover,Collaborative,1,0,Regular,1,0,1,23,0,3.8,4.4,4.6,4.4,4.3,5,2.5833333333333335,Economics,Asia
41,6,2018_6_28_12_38_55,4,18,6.54,6,2,22015,Second Mover,Collaborative,1,0,Regular,1,0,0,23,1,1,1,1,1,1,1,1,Economics,Asia
41,7,2018_6_28_12_38_41,4,18,2.05,5,1,15894,First Mover,Collaborative,1,0,Regular,1,0,0,23,0,3.8,3.1,5.6,4.8,4.8,4.9,2.5,Psychology,Other
41,1,2018_6_28_12_40_18,1,19,7.45,2,1,15830,First Mover,Collaborative,0,1,Regular,0,1,0,23,1,4.5,4.6,4,3.2,4.5,4.2,3,Psychology,Asia
41,8,2018_6_28_12_40_40,1,19,3.75,5,2,22386,Second Mover,Collaborative,0,1,Regular,0,1,0,34,0,5.2,4.4,4.8,4.2,5,4.4,2.75,Other,Europe
41,2,2018_6_28_12_41_35,2,19,5.93,2,2,22264,Second Mover,Collaborative,0,1,Regular,0,1,0,24,0,3.9,3.1,4.9,5,3.2,4.5,2.8333333333333335,Economics,Asia
41,3,2018_6_28_12_40_40,2,19,2.85,5,1,19882,First Mover,Collaborative,0,1,Regular,0,1,0,22,1,4.4,3.7,3.8,4.4,4.3,4.6,2,Economics,Asia
41,4,2018_6_28_12_41_38,3,19,4.25,4,2,22286,Second Mover,Collaborative,0,1,Regular,0,1,0,22,0,4.9,4.8,4.3,4.2,4.8,4.9,3,Economics,Asia
41,5,2018_6_28_12_41_26,3,19,14.11,3,1,22435,First Mover,Collaborative,0,1,Regular,0,1,0,23,0,3.8,4.4,4.6,4.4,4.3,5,2.5833333333333335,Economics,Asia
41,6,2018_6_28_12_40_28,4,19,13.92,4,2,22015,Second Mover,Collaborative,0,1,Regular,0,1,1,23,1,1,1,1,1,1,1,1,Economics,Asia
41,7,2018_6_28_12_40_1,4,19,7.97,4,1,15894,First Mover,Collaborative,0,1,Regular,0,1,1,23,0,3.8,3.1,5.6,4.8,4.8,4.9,2.5,Psychology,Other
41,1,2018_6_28_12_40_59,1,20,4.65,4,1,15830,First Mover,Collaborative,0,1,Regular,0,1,0,23,1,4.5,4.6,4,3.2,4.5,4.2,3,Psychology,Asia
41,8,2018_6_28_12_41_8,1,20,3.92,6,2,22386,Second Mover,Collaborative,0,1,Regular,0,1,0,34,0,5.2,4.4,4.8,4.2,5,4.4,2.75,Other,Europe
41,2,2018_6_28_12_42_12,2,20,8.25,4,2,22264,Second Mover,Collaborative,0,1,Regular,0,1,0,24,0,3.9,3.1,4.9,5,3.2,4.5,2.8333333333333335,Economics,Asia
41,3,2018_6_28_12_41_56,2,20,6.4,5,1,19882,First Mover,Collaborative,0,1,Regular,0,1,0,22,1,4.4,3.7,3.8,4.4,4.3,4.6,2,Economics,Asia
41,4,2018_6_28_12_42_24,3,20,25.06,2,2,22286,Second Mover,Collaborative,0,1,Regular,0,1,1,22,0,4.9,4.8,4.3,4.2,4.8,4.9,3,Economics,Asia
41,5,2018_6_28_12_41_55,3,20,3.29,2,1,22435,First Mover,Collaborative,0,1,Regular,0,1,1,23,0,3.8,4.4,4.6,4.4,4.3,5,2.5833333333333335,Economics,Asia
41,6,2018_6_28_12_40_58,4,20,7.28,2,2,22015,Second Mover,Collaborative,0,1,Regular,0,1,0,23,1,1,1,1,1,1,1,1,Economics,Asia
41,7,2018_6_28_12_40_45,4,20,2.47,6,1,15894,First Mover,Collaborative,0,1,Regular,0,1,0,23,0,3.8,3.1,5.6,4.8,4.8,4.9,2.5,Psychology,Other
41,1,2018_6_28_12_41_27,1,21,8.48,6,1,15830,First Mover,Collaborative,0,1,Regular,0,1,0,23,1,4.5,4.6,4,3.2,4.5,4.2,3,Psychology,Asia
41,8,2018_6_28_12_41_35,1,21,3.78,1,2,22386,Second Mover,Collaborative,0,1,Regular,0,1,0,34,0,5.2,4.4,4.8,4.2,5,4.4,2.75,Other,Europe
41,2,2018_6_28_12_42_38,2,21,6.5,2,2,22264,Second Mover,Collaborative,0,1,Regular,0,1,1,24,0,3.9,3.1,4.9,5,3.2,4.5,2.8333333333333335,Economics,Asia
41,3,2018_6_28_12_42_25,2,21,2.02,2,1,19882,First Mover,Collaborative,0,1,Regular,0,1,1,22,1,4.4,3.7,3.8,4.4,4.3,4.6,2,Economics,Asia
41,4,2018_6_28_12_42_53,3,21,2.61,1,2,22286,Second Mover,Collaborative,0,1,Regular,0,1,0,22,0,4.9,4.8,4.3,4.2,4.8,4.9,3,Economics,Asia
41,5,2018_6_28_12_42_42,3,21,3.14,4,1,22435,First Mover,Collaborative,0,1,Regular,0,1,0,23,0,3.8,4.4,4.6,4.4,4.3,5,2.5833333333333335,Economics,Asia
41,6,2018_6_28_12_41_32,4,21,6.41,6,2,22015,Second Mover,Collaborative,0,1,Regular,0,1,1,23,1,1,1,1,1,1,1,1,Economics,Asia
41,7,2018_6_28_12_41_18,4,21,2.16,6,1,15894,First Mover,Collaborative,0,1,Regular,0,1,1,23,0,3.8,3.1,5.6,4.8,4.8,4.9,2.5,Psychology,Other
41,1,2018_6_28_12_42_17,1,22,7.16,4,1,15830,First Mover,Collaborative,0,1,Regular,0,1,0,23,1,4.5,4.6,4,3.2,4.5,4.2,3,Psychology,Asia
41,8,2018_6_28_12_42_31,1,22,6.57,5,2,22386,Second Mover,Collaborative,0,1,Regular,0,1,0,34,0,5.2,4.4,4.8,4.2,5,4.4,2.75,Other,Europe
41,2,2018_6_28_12_43_34,2,22,7.27,5,2,22264,Second Mover,Collaborative,0,1,Regular,0,1,1,24,0,3.9,3.1,4.9,5,3.2,4.5,2.8333333333333335,Economics,Asia
41,3,2018_6_28_12_43_19,2,22,1.51,5,1,19882,First Mover,Collaborative,0,1,Regular,0,1,1,22,1,4.4,3.7,3.8,4.4,4.3,4.6,2,Economics,Asia
41,4,2018_6_28_12_43_51,3,22,12.56,6,2,22286,Second Mover,Collaborative,0,1,Regular,0,1,1,22,0,4.9,4.8,4.3,4.2,4.8,4.9,3,Economics,Asia
41,5,2018_6_28_12_43_33,3,22,5.98,6,1,22435,First Mover,Collaborative,0,1,Regular,0,1,1,23,0,3.8,4.4,4.6,4.4,4.3,5,2.5833333333333335,Economics,Asia
41,6,2018_6_28_12_42_22,4,22,4.79,1,2,22015,Second Mover,Collaborative,0,1,Regular,0,1,0,23,1,1,1,1,1,1,1,1,Economics,Asia
41,7,2018_6_28_12_42_10,4,22,3.88,5,1,15894,First Mover,Collaborative,0,1,Regular,0,1,0,23,0,3.8,3.1,5.6,4.8,4.8,4.9,2.5,Psychology,Other
41,1,2018_6_28_12_42_48,1,23,4.76,6,1,15830,First Mover,Collaborative,0,1,Regular,0,1,0,23,1,4.5,4.6,4,3.2,4.5,4.2,3,Psychology,Asia
41,8,2018_6_28_12_42_57,1,23,3.48,3,2,22386,Second Mover,Collaborative,0,1,Regular,0,1,0,34,0,5.2,4.4,4.8,4.2,5,4.4,2.75,Other,Europe
41,2,2018_6_28_12_44_5,2,23,5.8,6,2,22264,Second Mover,Collaborative,0,1,Regular,0,1,0,24,0,3.9,3.1,4.9,5,3.2,4.5,2.8333333333333335,Economics,Asia
41,3,2018_6_28_12_43_50,2,23,3.84,1,1,19882,First Mover,Collaborative,0,1,Regular,0,1,0,22,1,4.4,3.7,3.8,4.4,4.3,4.6,2,Economics,Asia
41,4,2018_6_28_12_44_32,3,23,18.03,3,2,22286,Second Mover,Collaborative,0,1,Regular,0,1,0,22,0,4.9,4.8,4.3,4.2,4.8,4.9,3,Economics,Asia
41,5,2018_6_28_12_44_8,3,23,2.21,4,1,22435,First Mover,Collaborative,0,1,Regular,0,1,0,23,0,3.8,4.4,4.6,4.4,4.3,5,2.5833333333333335,Economics,Asia
41,6,2018_6_28_12_42_50,4,23,7.79,3,2,22015,Second Mover,Collaborative,0,1,Regular,0,1,0,23,1,1,1,1,1,1,1,1,Economics,Asia
41,7,2018_6_28_12_42_37,4,23,2.42,4,1,15894,First Mover,Collaborative,0,1,Regular,0,1,0,23,0,3.8,3.1,5.6,4.8,4.8,4.9,2.5,Psychology,Other
41,1,2018_6_28_12_43_12,1,24,4.31,5,1,15830,First Mover,Collaborative,0,1,Regular,0,1,1,23,1,4.5,4.6,4,3.2,4.5,4.2,3,Psychology,Asia
41,8,2018_6_28_12_43_21,1,24,4.1,5,2,22386,Second Mover,Collaborative,0,1,Regular,0,1,1,34,0,5.2,4.4,4.8,4.2,5,4.4,2.75,Other,Europe
41,2,2018_6_28_12_44_45,2,24,6.53,6,2,22264,Second Mover,Collaborative,0,1,Regular,0,1,0,24,0,3.9,3.1,4.9,5,3.2,4.5,2.8333333333333335,Economics,Asia
41,3,2018_6_28_12_44_29,2,24,3.74,2,1,19882,First Mover,Collaborative,0,1,Regular,0,1,0,22,1,4.4,3.7,3.8,4.4,4.3,4.6,2,Economics,Asia
41,4,2018_6_28_12_45_27,3,24,27.6,1,2,22286,Second Mover,Collaborative,0,1,Regular,0,1,0,22,0,4.9,4.8,4.3,4.2,4.8,4.9,3,Economics,Asia
41,5,2018_6_28_12_44_54,3,24,8.04,2,1,22435,First Mover,Collaborative,0,1,Regular,0,1,0,23,0,3.8,4.4,4.6,4.4,4.3,5,2.5833333333333335,Economics,Asia
41,6,2018_6_28_12_43_15,4,24,5.91,6,2,22015,Second Mover,Collaborative,0,1,Regular,0,1,1,23,1,1,1,1,1,1,1,1,Economics,Asia
41,7,2018_6_28_12_43_2,4,24,2.66,6,1,15894,First Mover,Collaborative,0,1,Regular,0,1,1,23,0,3.8,3.1,5.6,4.8,4.8,4.9,2.5,Psychology,Other
41,1,2018_6_28_12_43_55,1,25,5.62,2,1,15830,First Mover,Collaborative,0,1,Regular,0,1,1,23,1,4.5,4.6,4,3.2,4.5,4.2,3,Psychology,Asia
41,8,2018_6_28_12_44_3,1,25,2.91,2,2,22386,Second Mover,Collaborative,0,1,Regular,0,1,1,34,0,5.2,4.4,4.8,4.2,5,4.4,2.75,Other,Europe
41,2,2018_6_28_12_45_42,2,25,5.8,1,2,22264,Second Mover,Collaborative,0,1,Regular,0,1,0,24,0,3.9,3.1,4.9,5,3.2,4.5,2.8333333333333335,Economics,Asia
41,3,2018_6_28_12_45_29,2,25,2.12,3,1,19882,First Mover,Collaborative,0,1,Regular,0,1,0,22,1,4.4,3.7,3.8,4.4,4.3,4.6,2,Economics,Asia
41,4,2018_6_28_12_46_22,3,25,14.12,6,2,22286,Second Mover,Collaborative,0,1,Regular,0,1,1,22,0,4.9,4.8,4.3,4.2,4.8,4.9,3,Economics,Asia
41,5,2018_6_28_12_46_2,3,25,3.62,6,1,22435,First Mover,Collaborative,0,1,Regular,0,1,1,23,0,3.8,4.4,4.6,4.4,4.3,5,2.5833333333333335,Economics,Asia
41,6,2018_6_28_12_44_16,4,25,5.37,4,2,22015,Second Mover,Collaborative,0,1,Regular,0,1,0,23,1,1,1,1,1,1,1,1,Economics,Asia
41,7,2018_6_28_12_44_3,4,25,9.12,2,1,15894,First Mover,Collaborative,0,1,Regular,0,1,0,23,0,3.8,3.1,5.6,4.8,4.8,4.9,2.5,Psychology,Other
41,1,2018_6_28_12_44_20,1,26,4.49,5,1,15830,First Mover,Collaborative,0,1,Regular,0,1,1,23,1,4.5,4.6,4,3.2,4.5,4.2,3,Psychology,Asia
41,8,2018_6_28_12_44_31,1,26,5.29,5,2,22386,Second Mover,Collaborative,0,1,Regular,0,1,1,34,0,5.2,4.4,4.8,4.2,5,4.4,2.75,Other,Europe
41,2,2018_6_28_12_46_9,2,26,7.46,3,2,22264,Second Mover,Collaborative,0,1,Regular,0,1,0,24,0,3.9,3.1,4.9,5,3.2,4.5,2.8333333333333335,Economics,Asia
41,3,2018_6_28_12_45_57,2,26,4.92,6,1,19882,First Mover,Collaborative,0,1,Regular,0,1,0,22,1,4.4,3.7,3.8,4.4,4.3,4.6,2,Economics,Asia
41,4,2018_6_28_12_46_59,3,26,12.52,3,2,22286,Second Mover,Collaborative,0,1,Regular,0,1,0,22,0,4.9,4.8,4.3,4.2,4.8,4.9,3,Economics,Asia
41,5,2018_6_28_12_46_39,3,26,5.4,6,1,22435,First Mover,Collaborative,0,1,Regular,0,1,0,23,0,3.8,4.4,4.6,4.4,4.3,5,2.5833333333333335,Economics,Asia
41,6,2018_6_28_12_44_50,4,26,5.91,5,2,22015,Second Mover,Collaborative,0,1,Regular,0,1,1,23,1,1,1,1,1,1,1,1,Economics,Asia
41,7,2018_6_28_12_44_39,4,26,6.48,5,1,15894,First Mover,Collaborative,0,1,Regular,0,1,1,23,0,3.8,3.1,5.6,4.8,4.8,4.9,2.5,Psychology,Other
41,1,2018_6_28_12_44_47,1,27,4.09,2,1,15830,First Mover,Collaborative,0,1,Regular,0,1,0,23,1,4.5,4.6,4,3.2,4.5,4.2,3,Psychology,Asia
41,8,2018_6_28_12_45_0,1,27,6.53,1,2,22386,Second Mover,Collaborative,0,1,Regular,0,1,0,34,0,5.2,4.4,4.8,4.2,5,4.4,2.75,Other,Europe
41,2,2018_6_28_12_46_41,2,27,7.77,6,2,22264,Second Mover,Collaborative,0,1,Regular,0,1,0,24,0,3.9,3.1,4.9,5,3.2,4.5,2.8333333333333335,Economics,Asia
41,3,2018_6_28_12_46_25,2,27,5.44,3,1,19882,First Mover,Collaborative,0,1,Regular,0,1,0,22,1,4.4,3.7,3.8,4.4,4.3,4.6,2,Economics,Asia
41,4,2018_6_28_12_47_32,3,27,12.76,6,2,22286,Second Mover,Collaborative,0,1,Regular,0,1,1,22,0,4.9,4.8,4.3,4.2,4.8,4.9,3,Economics,Asia
41,5,2018_6_28_12_47_13,3,27,2.78,6,1,22435,First Mover,Collaborative,0,1,Regular,0,1,1,23,0,3.8,4.4,4.6,4.4,4.3,5,2.5833333333333335,Economics,Asia
41,6,2018_6_28_12_45_19,4,27,5.26,3,2,22015,Second Mover,Collaborative,0,1,Regular,0,1,0,23,1,1,1,1,1,1,1,1,Economics,Asia
41,7,2018_6_28_12_45_8,4,27,3.72,6,1,15894,First Mover,Collaborative,0,1,Regular,0,1,0,23,0,3.8,3.1,5.6,4.8,4.8,4.9,2.5,Psychology,Other
41,1,2018_6_28_12_48_16,1,28,4.31,1,1,15830,First Mover,Collaborative,1,0,Regular,0,1,0,23,1,4.5,4.6,4,3.2,4.5,4.2,3,Psychology,Asia
41,6,2018_6_28_12_48_28,1,28,5.68,2,2,22015,Second Mover,Collaborative,1,0,Regular,0,1,0,23,1,1,1,1,1,1,1,1,Economics,Asia
41,3,2018_6_28_12_48_23,2,28,7.2,4,1,19882,First Mover,Collaborative,1,0,Regular,0,1,0,22,1,4.4,3.7,3.8,4.4,4.3,4.6,2,Economics,Asia
41,8,2018_6_28_12_48_35,2,28,4.03,2,2,22386,Second Mover,Collaborative,1,0,Regular,0,1,0,34,0,5.2,4.4,4.8,4.2,5,4.4,2.75,Other,Europe
41,2,2018_6_28_12_49_4,3,28,6.14,2,2,22264,Second Mover,Collaborative,1,0,Regular,0,1,0,24,0,3.9,3.1,4.9,5,3.2,4.5,2.8333333333333335,Economics,Asia
41,5,2018_6_28_12_48_48,3,28,8.75,5,1,22435,First Mover,Collaborative,1,0,Regular,0,1,0,23,0,3.8,4.4,4.6,4.4,4.3,5,2.5833333333333335,Economics,Asia
41,4,2018_6_28_12_48_51,4,28,8.56,4,2,22286,Second Mover,Collaborative,1,0,Regular,0,1,0,22,0,4.9,4.8,4.3,4.2,4.8,4.9,3,Economics,Asia
41,7,2018_6_28_12_48_13,4,28,3,6,1,15894,First Mover,Collaborative,1,0,Regular,0,1,0,23,0,3.8,3.1,5.6,4.8,4.8,4.9,2.5,Psychology,Other
41,1,2018_6_28_12_48_41,1,29,3,2,1,15830,First Mover,Collaborative,1,0,Regular,0,1,0,23,1,4.5,4.6,4,3.2,4.5,4.2,3,Psychology,Asia
41,6,2018_6_28_12_48_54,1,29,6.04,4,2,22015,Second Mover,Collaborative,1,0,Regular,0,1,0,23,1,1,1,1,1,1,1,1,Economics,Asia
41,3,2018_6_28_12_48_53,2,29,6.98,1,1,19882,First Mover,Collaborative,1,0,Regular,0,1,0,22,1,4.4,3.7,3.8,4.4,4.3,4.6,2,Economics,Asia
41,8,2018_6_28_12_49_6,2,29,8.37,5,2,22386,Second Mover,Collaborative,1,0,Regular,0,1,0,34,0,5.2,4.4,4.8,4.2,5,4.4,2.75,Other,Europe
41,2,2018_6_28_12_49_36,3,29,8,3,2,22264,Second Mover,Collaborative,1,0,Regular,0,1,0,24,0,3.9,3.1,4.9,5,3.2,4.5,2.8333333333333335,Economics,Asia
41,5,2018_6_28_12_49_20,3,29,2.87,5,1,22435,First Mover,Collaborative,1,0,Regular,0,1,0,23,0,3.8,4.4,4.6,4.4,4.3,5,2.5833333333333335,Economics,Asia
41,4,2018_6_28_12_49_25,4,29,7.86,6,2,22286,Second Mover,Collaborative,1,0,Regular,0,1,0,22,0,4.9,4.8,4.3,4.2,4.8,4.9,3,Economics,Asia
